Issued,Paid,Status,Location,Ward,Ticket Destination,Zone Name,Outstanding,Offence
27/04/2020 12:21,-£35.00,Pre-NtO Discount,Lower Chatham Street (City Centre),Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
27/04/2020 12:21,-£35.00,Pre-NtO Discount,Lower Chatham Street (City Centre),Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
27/04/2020 12:28,£0.00,Post CC,Moss Bank,Crumpsall,Affixed to vehicle,Restricted Area,£105.00,1
27/04/2020 12:34,-£35.00,Pre-NtO Discount,Evesham Avenue (Baguley),Baguley,Affixed to vehicle,No Waiting At Any Time,£0.00,1
27/04/2020 13:04,-£70.00,Pre-NtO Discount,Sharp Street,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,1
27/04/2020 13:09,-£35.00,Pre-NtO Discount,Sharp Street,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,1
27/04/2020 13:10,-£35.00,Pre-NtO Discount,Sharp Street,Piccadilly,Affixed to vehicle,Restricted Area,£0.00,1
27/04/2020 13:37,-£35.00,Pre-NtO Discount,Marshall Street,Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
27/04/2020 16:18,-£35.00,Pre-NtO Discount,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,1
27/04/2020 16:22,-£35.00,Pre-NtO Discount,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,1
27/04/2020 16:24,-£35.00,Pre-NtO Discount,Albyns Avenue,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
27/04/2020 16:39,-£35.00,Pre-NtO Discount,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,23
27/04/2020 17:21,-£35.00,Pre-NtO Discount,Park Crescent,Rusholme,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
27/04/2020 17:55,£0.00,Post CC,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£105.00,23
27/04/2020 17:59,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,GV Loading Bay,£0.00,23
27/04/2020 18:03,-£35.00,Post NtO,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,No Loading at Any Time,£0.00,2
27/04/2020 18:04,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading at Any Time,£0.00,2
27/04/2020 18:06,£0.00,Post CC,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading at Any Time,£105.00,2
27/04/2020 18:26,-£35.00,Pre-NtO Discount,Thurloe Street,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/04/2020 09:00,£0.00,Post CC,Albany Road,Chorlton,Affixed to vehicle,No Waiting,£105.00,1
28/04/2020 09:12,£0.00,Cancelled,Tatton Grove,Withington,Affixed to vehicle,Parking Place,£0.00,12
28/04/2020 10:33,-£35.00,Pre-NtO Discount,Cundiff Road,ChorltonPark,Affixed to vehicle,Restriced Area,£0.00,1
28/04/2020 11:20,£0.00,Post CC,Red Bank,Cheetham,Affixed to vehicle,Restricted Area,£105.00,1
28/04/2020 11:47,£0.00,Post CC,BOUNDARY STREET WEST,Hulme,Affixed to vehicle,No Loading At Any Time,£105.00,2
28/04/2020 11:54,-£35.00,Pre-NtO Discount,Higher Chatham Street,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/04/2020 12:14,-£35.00,Pre-NtO Discount,Albyns Avenue,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/04/2020 12:19,-£35.00,Pre-NtO Discount,Sidney Street,Hulme,Affixed to vehicle,Gv Loading Bay,£0.00,23
28/04/2020 12:20,-£35.00,Pre-NtO Discount,Sidney Street,Hulme,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
28/04/2020 12:24,-£35.00,Pre-NtO Discount,Sidney Street,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/04/2020 13:44,-£35.00,Pre-NtO Discount,Kincardine Road,Ardwick,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/04/2020 13:45,-£35.00,Pre-NtO Discount,Greek Street,Ardwick,Affixed to vehicle,Restricted Area,£0.00,1
28/04/2020 13:45,-£35.00,Pre-NtO Discount,Barlow Moor Road (Chorlton),Chorlton,Affixed to vehicle,No Waiting At Any Time,£0.00,1
28/04/2020 13:45,-£35.00,Pre-NtO Discount,Greek Street,Ardwick,Affixed to vehicle,Restricted Area,£0.00,1
28/04/2020 13:58,-£35.00,Pre-NtO Discount,Grosvenor Street,Ardwick,Affixed to vehicle,GV Loading Bay,£0.00,23
28/04/2020 14:01,-£35.00,Pre-NtO Full Rate,Grosvenor Street,Ardwick,Affixed to vehicle,GV Loading Bay,£0.00,23
28/04/2020 14:28,£0.00,Post CC,Sidney Street,Hulme,Affixed to vehicle,Gv Loading Bay,£105.00,23
28/04/2020 14:31,-£35.00,Pre-NtO Discount,Sidney Street,Hulme,Affixed to vehicle,Gv Loading Bay,£0.00,23
28/04/2020 14:36,-£35.00,Pre-NtO Discount,Sidney Street,Hulme,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
28/04/2020 14:56,£0.00,Post CC,Albyns Avenue,Cheetham,Postal-vehicle drive away,No Waiting At Any Time,£105.00,1
28/04/2020 16:24,-£35.00,Pre-NtO Discount,Rosamond Street West,Hulme,Affixed to vehicle,Gv Loading Bay,£0.00,23
28/04/2020 16:38,£0.00,Post CC,Oxford Road (Ardwick),Ardwick,Affixed to vehicle,Bus stop clearway,£105.00,47
28/04/2020 17:11,-£35.00,Pre-NtO Discount,Park Crescent,Rusholme,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
28/04/2020 17:24,£0.00,Cancelled,Wilmslow Road (Rusholme),Rusholme,Postal-vehicle drive away,No Loading at Any Time,£0.00,2
28/04/2020 17:35,£0.00,Post NtO,Park Crescent,Rusholme,Affixed to vehicle,No Waiting At Any Time,£70.00,26
28/04/2020 18:00,-£70.00,Post NtO,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading at Any Time,£0.00,2
28/04/2020 18:07,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading at Any Time,£0.00,2
28/04/2020 18:17,£0.00,Post CC,Devonshire Street North,Ardwick,Affixed to vehicle,No Waiting At Any Time,£105.00,1
29/04/2020 08:19,-£35.00,Pre-NtO Discount,Beattock Close,Hulme,Affixed to vehicle,Restricted Area,£0.00,1
29/04/2020 08:27,-£35.00,Pre-NtO Discount,Water Street (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
29/04/2020 08:43,-£35.00,Pre-NtO Discount,Cheltenham Road,Chorlton,Affixed to vehicle,No Waiting At Any Time,£0.00,1
29/04/2020 09:26,-£35.00,Pre-NtO Discount,Pollard Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
29/04/2020 09:29,-£35.00,Pre-NtO Discount,Pollard Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
29/04/2020 09:40,£0.00,Pre-NtO Full Rate,Spear Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting At Any Time,£70.00,1
29/04/2020 10:15,-£35.00,Pre-NtO Discount,Silk Street (Anc&Bes),Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,1
29/04/2020 11:40,-£35.00,Pre-NtO Discount,Stockland Close,Ardwick,Affixed to vehicle,No Waiting At Any Time,£0.00,1
29/04/2020 11:46,-£70.00,Post NtO,Rosamond Street West,Hulme,Affixed to vehicle,Gv Loading Bay,£0.00,23
29/04/2020 11:48,-£70.00,Post NtO,Hathersage Road,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
29/04/2020 11:53,£0.00,Post CC,Kincardine Road,Ardwick,Affixed to vehicle,No Waiting At Any Time,£105.00,1
29/04/2020 12:12,-£35.00,Pre-NtO Discount,Booth Street East,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
29/04/2020 12:20,-£35.00,Pre-NtO Discount,Tatton Grove,Withington,Affixed to vehicle,Parking Place,£0.00,12
29/04/2020 12:27,-£35.00,Pre-NtO Discount,Lower Ormond Street (Hulme),Hulme,Affixed to vehicle,Disabled Bay,£0.00,40
29/04/2020 12:31,-£35.00,Pre-NtO Discount,Lower Ormond Street (Hulme),Hulme,Affixed to vehicle,Disabled Bay,£0.00,40
29/04/2020 12:31,-£35.00,Pre-NtO Discount,Circular Road,DidsburyWest,Affixed to vehicle,No Waiting At Any Time,£0.00,1
29/04/2020 12:35,-£35.00,Pre-NtO Discount,Circular Road,DidsburyWest,Affixed to vehicle,No Waiting,£0.00,1
29/04/2020 12:59,-£35.00,Pre-NtO Discount,Rosamond Street West,Hulme,Affixed to vehicle,Gv Loading Bay,£0.00,23
29/04/2020 13:48,£0.00,Post NtO,CHEETWOOD STREET,Cheetham,Affixed to vehicle,No Waiting At Any Time,£70.00,1
29/04/2020 15:55,-£35.00,Pre-NtO Discount,Grosvenor Street (Hulme),Hulme,Affixed to vehicle,Restricted Area,£0.00,23
29/04/2020 16:07,£0.00,Pre-NtO Full Rate,Oxford Road (Ardwick),Ardwick,Postal-vehicle drive away,No Waiting,£0.00,26
29/04/2020 16:57,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading at Any Time,£0.00,2
29/04/2020 17:02,£0.00,Post CC,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading at Any Time,£105.00,2
29/04/2020 17:04,-£35.00,Post NtO,Stockport Road (Longsight),Longsight,Postal-vehicle drive away,No Loading,£0.00,2
29/04/2020 17:13,-£35.00,Pre-NtO Discount,Mauldeth Road (Burnage),Burnage,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
29/04/2020 17:53,-£35.00,Pre-NtO Discount,NORTHENDEN PARADE,Northenden,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
29/04/2020 17:56,-£35.00,Pre-NtO Discount,Dickenson Road,Longsight,Affixed to vehicle,Restricted Area,£0.00,1
29/04/2020 18:08,-£35.00,Pre-NtO Discount,Wilmslow Road (Fallowfield),Fallowfield,Affixed to vehicle,No Waiting At Any Time,£0.00,1
29/04/2020 18:09,-£35.00,Pre-NtO Discount,Well Street,Piccadilly,Affixed to vehicle,Taxi Clearway,£0.00,45
30/04/2020 08:38,£0.00,Post CC,NEW UNION STREET,Central,Affixed to vehicle,Restricted Area,£105.00,1
30/04/2020 08:57,-£35.00,Pre-NtO Discount,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
30/04/2020 09:04,-£35.00,Pre-NtO Discount,Chester Road (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 09:05,-£35.00,Pre-NtO Discount,Chester Road (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 09:07,-£35.00,Pre-NtO Discount,Chester Road (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 09:07,-£35.00,Pre-NtO Discount,Chester Road (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 09:09,-£35.00,Pre-NtO Discount,Chester Road (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 09:09,-£105.00,Post CC,Chester Road (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 09:11,-£35.00,Pre-NtO Discount,Chester Road (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 09:11,-£35.00,Post NtO,Chequers Road,Chorlton,Affixed to vehicle,No Waiting,£0.00,1
30/04/2020 09:16,-£70.00,Post NtO,Tib Street (City Centre),Piccadilly,Affixed to vehicle,No Loading at Any Time,£0.00,2
30/04/2020 09:26,-£35.00,Pre-NtO Discount,Joiner Street,Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 09:32,-£35.00,Pre-NtO Discount,Warwick Avenue,DidsburyWest,Affixed to vehicle,Restricted Area,£0.00,1
30/04/2020 09:44,-£35.00,Pre-NtO Discount,Cheltenham Road,Chorlton,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 10:02,-£35.00,Pre-NtO Discount,Old Oak Street (DidsburyEast),DidsburyEast,Affixed to vehicle,No Waiting,£0.00,1
30/04/2020 10:05,-£35.00,Pre-NtO Discount,Oldham Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
30/04/2020 10:05,-£35.00,Pre-NtO Discount,Oldham Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
30/04/2020 10:15,£0.00,Post CC,Oldham Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£105.00,1
30/04/2020 10:15,-£35.00,Pre-NtO Discount,Oldham Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
30/04/2020 10:36,-£35.00,Pre-NtO Discount,Southgate (City Centre),Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
30/04/2020 10:53,£0.00,Pre-NtO Full Rate,Old Mill Street (City Centre),Piccadilly,Affixed to vehicle,Restricted Area,£70.00,26
30/04/2020 10:54,-£35.00,Pre-NtO Discount,Old Mill Street,Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,26
30/04/2020 10:56,£0.00,Cancelled,Old Mill Street (City Centre),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,26
30/04/2020 10:56,-£35.00,Pre-NtO Discount,Old Mill Street,Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,26
30/04/2020 10:59,-£35.00,Pre-NtO Discount,Old Mill Street,Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,26
30/04/2020 10:59,-£35.00,Pre-NtO Discount,Old Mill Street (City Centre),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,26
30/04/2020 11:03,-£70.00,Pre-NtO Discount,Old Mill Street,Anc & Besw,Affixed to vehicle,Restricted Area,£0.00,26
30/04/2020 11:03,£0.00,Cancelled,Old Mill Street (City Centre),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,26
30/04/2020 11:05,-£35.00,Pre-NtO Discount,Rink Street,Withington,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 11:22,-£35.00,Pre-NtO Discount,Pollard Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
30/04/2020 11:23,-£35.00,Pre-NtO Discount,BACK GEORGE STREET,Eastern Lap,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 11:38,-£35.00,Pre-NtO Discount,Kennedy Street,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
30/04/2020 11:38,£0.00,Pre-NtO Full Rate,Mayford Road (Levenshulme),Levenshulme,Affixed to vehicle,GV Loading Bay,£70.00,25
30/04/2020 11:53,-£35.00,Pre-NtO Discount,Goulden Street,Piccadilly,Affixed to vehicle,Restricted Parking,£0.00,1
30/04/2020 11:55,-£35.00,Pre-NtO Discount,INCHLEY ROAD,Ardwick,Affixed to vehicle,No Waiting At Any Time,£0.00,27
30/04/2020 12:07,£0.00,Post CC,King Street,Deansgate,Affixed to vehicle,GV Loading Bay,£105.00,25
30/04/2020 12:08,-£35.00,Pre-NtO Discount,Lower Chatham Street (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 12:13,-£35.00,Pre-NtO Discount,Scotland,Cheetham,Affixed to vehicle,Restricted Areas,£0.00,1
30/04/2020 12:27,-£35.00,Pre-NtO Discount,Booth Street East,Hulme,Affixed to vehicle,No Waiting,£0.00,1
30/04/2020 12:34,-£35.00,Pre-NtO Discount,Booth Street East,Hulme,Affixed to vehicle,No Waiting,£0.00,1
30/04/2020 12:35,-£35.00,Pre-NtO Discount,Booth Street East,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 12:39,£0.00,Post CC,Cateaton Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£105.00,1
30/04/2020 12:47,-£35.00,Pre-NtO Discount,St James Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 12:48,-£70.00,Post NtO,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£0.00,99
30/04/2020 12:49,-£35.00,Pre-NtO Discount,Cateaton Street,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
30/04/2020 12:53,£0.00,Post NtO,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£35.00,47
30/04/2020 13:01,-£35.00,Pre-NtO Discount,Albyns Avenue,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 13:04,-£35.00,Post NtO,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£0.00,23
30/04/2020 13:06,-£70.00,Post NtO,Chorlton Street,Piccadilly,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
30/04/2020 13:06,-£35.00,Pre-NtO Discount,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,23
30/04/2020 13:12,-£35.00,Pre-NtO Discount,Burlington Street,Hulme,Affixed to vehicle,No Waiting,£0.00,1
30/04/2020 13:14,-£35.00,Pre-NtO Discount,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,23
30/04/2020 13:21,-£35.00,Post NtO,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£0.00,26
30/04/2020 13:27,-£70.00,Post NtO,Cheetham Hill Road,Cheetham,Affixed to vehicle,Restricted Area,£0.00,23
30/04/2020 13:28,£0.00,Cancelled,Cheetham Hill Road,Cheetham,Postal-vehicle drive away,Restricted Area,£0.00,26
30/04/2020 13:32,-£35.00,Pre-NtO Discount,Albyns Avenue,Cheetham,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 14:31,-£70.00,Pre-NtO Full Rate,Hulme Hall Road,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 14:43,-£35.00,Pre-NtO Discount,Ellesmere Road,Chorlton,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 14:55,-£105.00,Post CC,Water Street (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 16:00,-£35.00,Pre-NtO Discount,Mulberry Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 16:04,-£35.00,Pre-NtO Discount,Mulberry Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 16:12,-£35.00,Pre-NtO Discount,Mulberry Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 16:14,-£35.00,Pre-NtO Discount,Pollard Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
30/04/2020 16:30,-£70.00,Pre-NtO Discount,Henry Street,Anc & Besw,Affixed to vehicle,No Waiting At Any Time,£0.00,1
30/04/2020 16:43,-£70.00,Post NtO,Marble Street,Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
30/04/2020 16:47,-£35.00,Pre-NtO Discount,Cable Street,Piccadilly,Affixed to vehicle,Restricted Parking,£0.00,1
30/04/2020 16:50,-£35.00,Pre-NtO Full Rate,Brown Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
30/04/2020 17:01,-£35.00,Pre-NtO Full Rate,Rainforth Street,Longsight,Affixed to vehicle,Taxi Stand,£0.00,45
30/04/2020 17:11,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Handed To Driver,No Loading,£0.00,2
30/04/2020 17:16,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
30/04/2020 17:16,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
30/04/2020 17:18,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
30/04/2020 17:20,-£35.00,Pre-NtO Full Rate,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
30/04/2020 17:21,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
30/04/2020 17:51,-£35.00,Pre-NtO Discount,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading,£0.00,2
,,,,,,,,
